,suburb,propert_desc,address,price,property_details,property_features,image
54,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Fourways,,R 1 450 000,"['Listing number\nT4408678', 'Property type\nApartment', 'Floor size\n128 m²', 'Rates and taxes\nR 1 000', 'Levies\nR 2 300']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/789/12/10024789/images/property-10024789-35509814_sd.jpg
55,"Fourways, Sunninghill and Lonehill",3 Bed House in Fourways,,R 1 476 965,"['Listing number\nT4691084', 'Property type\nHouse', 'Erf size\n240 m²', 'Floor size\n89 m²', 'Rates and taxes\nR 1 000', 'Levies\nR 910']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/120/45/10490120/images/property-10490120-13078822_dhd.jpg
56,"Fourways, Sunninghill and Lonehill",3 Bed Apartment in Paulshof,,R 1 850 000,"['Listing number\nT4723234', 'Property type\nApartment', 'Floor size\n151 m²', 'Levies\nR 2 900']","['Bedrooms\n3', 'Bathrooms\n3', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/25/23/10546025/images/property-10546025-84422541_sd.jpg
57,"Fourways, Sunninghill and Lonehill",3 Bed House in Douglasdale,,R 2 499 000,"['Listing number\nT4571085', 'Property type\nHouse', 'Erf size\n637 m²', 'Floor size\n199 m²', 'Rates and taxes\nR 3 500', 'Levies\nR 2 950']","['Bedrooms\n3', 'Bathrooms\n2.5', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1762/45/10291762/images/property-10291762-37431661_dhd.jpg
58,"Fourways, Sunninghill and Lonehill",4 Bed House in Lonehill,,R 2 799 000,"['Listing number\nT4744669', 'Property type\nHouse', 'Erf size\n547 m²', 'Rates and taxes\nR 2 383', 'Levies\nR 1 950']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/883/41/10582883/images/property-10582883-48996045_sd.jpg
59,"Fourways, Sunninghill and Lonehill",3 Bed House in Fourways,,R 2 800 000,"['Listing number\nT4538114', 'Property type\nHouse', 'Erf size\n310 m²', 'Floor size\n309 m²', 'Rates and taxes\nR 1 480', 'Levies\nR 1 642']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1374/19/10239374/images/property-10239374-95058037_dhd.jpg
60,"Fourways, Sunninghill and Lonehill",3 Bed Apartment in Paulshof,,R 2 999 000,"['Listing number\nT4624802', 'Property type\nApartment', 'Floor size\n203 m²', 'Rates and taxes\nR 1 298', 'Levies\nR 3 367']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1282/39/10379282/images/property-10379282-78406158_sd.jpg
61,"Fourways, Sunninghill and Lonehill",3 Bed House in Craigavon,,R 3 200 000,"['Listing number\nT4531921', 'Property type\nHouse', 'Erf size\n309 m²', 'Rates and taxes\nR 1 460', 'Levies\nR 2 052']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1799/14/10229799/images/property-10229799-88661925_dhd.jpg
62,"Fourways, Sunninghill and Lonehill",3 Bed House in Lonehill,,R 3 350 000,"['Listing number\nT4668242', 'Property type\nHouse', 'Erf size\n1 300 m²', 'Floor size\n380 m²', 'Rates and taxes\nR 2 397', 'Levies\nR 1 500']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/539/26/10452539/images/property-10452539-4285549_dhd.jpg
63,"Fourways, Sunninghill and Lonehill",4 Bed House in Lonehill,,R 3 450 000,"['Listing number\nT4783762', 'Property type\nHouse', 'Erf size\n368 m²', 'Rates and taxes\nR 2 299', 'Levies\nR 1 480']","['Bedrooms\n4', 'Bathrooms\n3', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1266/24/10649266/images/property-10649266-27838221_dhd.jpg
64,"Fourways, Sunninghill and Lonehill",3 Bed House in Lonehill,,R 3 495 000,"['Listing number\nT4790292', 'Property type\nHouse', 'Erf size\n552 m²', 'Floor size\n345 m²', 'Rates and taxes\nR 2 062', 'Levies\nR 3 200']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/311/30/10660311/images/property-10660311-98419679_dhd.jpg
65,"Fourways, Sunninghill and Lonehill",4 Bed House in Craigavon,,R 4 450 000,"['Listing number\nT4472172', 'Property type\nHouse', 'Erf size\n437 m²', 'Rates and taxes\nR 2 032', 'Levies\nR 1 908']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/652/17/10134652/images/property-10134652-23874914_dhd.jpg
66,"Fourways, Sunninghill and Lonehill",4 Bed House in Lonehill,,R 4 495 000,"['Listing number\nT4551210', 'Property type\nHouse', 'Erf size\n709 m²', 'Floor size\n420 m²', 'Rates and taxes\nR 2 253', 'Levies\nR 2 650']","['Bedrooms\n4', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/429/30/10260429/images/property-10260429-81957782_dhd.jpg
67,"Fourways, Sunninghill and Lonehill",5 Bed House in Lonehill,,R 4 950 000,"['Listing number\nT4467090', 'Property type\nHouse', 'Erf size\n600 m²', 'Floor size\n450 m²', 'Rates and taxes\nR 2 495', 'Levies\nR 1 500']","['Bedrooms\n5', 'Bathrooms\n4.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1508/12/10125508/images/property-10125508-71751211_dhd.jpg
68,"Fourways, Sunninghill and Lonehill",3 Bed House in Dainfern Golf Estate,,R 5 495 000,"['Listing number\nT3448876', 'Property type\nHouse', 'Erf size\n1 139 m²', 'Floor size\n454 m²', 'Levies\nR 4 490']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1550/17/8135550/images/property-8135550-87775976_sd.jpg
69,"Fourways, Sunninghill and Lonehill",4 Bed House in Fourways,,R 5 800 000,"['Listing number\nT4405514', 'Property type\nHouse', 'Erf size\n712 m²', 'Rates and taxes\nR 2 066', 'Levies\nR 2 075']","['Bedrooms\n4', 'Bathrooms\n4', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1291/9/10019291/images/property-10019291-97160248_dhd.jpg
70,"Fourways, Sunninghill and Lonehill",3 Bed House in Steyn City,,R 7 999 999,"['Listing number\nT4663146', 'Property type\nHouse', 'Erf size\n440 m²', 'Floor size\n410 m²', 'Levies\nR 4 850']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1897/21/10443897/images/property-10443897-41454705_dhd.jpg
71,"Fourways, Sunninghill and Lonehill",2 044 m² Land available in Steyn City,,R 8 153 000,"['Listing number\nT4590943', 'Property type\nResidential Land', 'Erf size\n2 044 m²', 'Levies\nR 4 000']",[],https://helium.privateproperty.co.za/live-za-images/property/43/12/10324043/images/property-10324043-84823217_dhd.jpg
72,"Fourways, Sunninghill and Lonehill",4 Bed House in Steyn City,,R 24 500 000,"['Listing number\nT4593842', 'Property type\nHouse', 'Erf size\n876 m²', 'Floor size\n674 m²', 'Levies\nR 4 000']","['Bedrooms\n4', 'Bathrooms\n4.5', 'Garages\n3', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/892/14/10328892/images/property-10328892-1975099_sd.jpg
73,"Fourways, Sunninghill and Lonehill",5 Bed House in Steyn City,,R 27 750 000,"['Listing number\nT4567733', 'Property type\nHouse', 'Erf size\n1 062 m²', 'Floor size\n790 m²', 'Levies\nR 3 800']","['Bedrooms\n5', 'Bathrooms\n4.5', 'Garages\n4', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/682/43/10286682/images/property-10286682-57460312_dhd.jpg
74,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,,R 1 050 000,"['Listing number\nT4731402', 'Property type\nApartment', 'Floor size\n109 m²']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n3', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1848/29/10559848/images/property-10559848-82879297_dhd.jpg
75,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Steyn City,,R 6 269 000,"['Listing number\nT4708387', 'Property type\nApartment', 'Floor size\n168 m²']","['Bedrooms\n2', 'Bathrooms\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/259/10/10520259/images/property-10520259-12536215_sd.jpg
76,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Paulshof,,R 749 000,"['Listing number\nT4483770', 'Property type\nApartment']","['Bedrooms\n1', 'Bathrooms\n1.5', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1757/26/10153757/images/property-10153757-11639564_dhd.jpg
77,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Maroeladal,,R 1 000 000,"['Listing number\nT4358589', 'Property type\nApartment']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/471/16/9932471/images/property-9932471-180370_sd.jpg
78,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Douglasdale,,R 1 050 000,"['Listing number\nT4633340', 'Property type\nApartment']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1821/46/10393821/images/property-10393821-64905578_sd.jpg
79,"Fourways, Sunninghill and Lonehill",4 Bed House in Jukskei Park,,R 2 350 000,"['Listing number\nT4176156', 'Property type\nHouse']","['Bedrooms\n4', 'Bathrooms\n2', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/551/44/9588551/images/property-9588551-73474494_sd.jpg
80,"Fourways, Sunninghill and Lonehill",Studio Apartment in Paulshof,"460 Westwood Way, 371 Witkoppen Road",R 559 999,"['Listing number\nT4606303', 'Property type\nApartment', 'Erf size\n8 606 m²', 'Floor size\n38 m²', 'Rates and taxes\nR 145', 'Levies\nR 1 349']","['Bedrooms\n0', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/983/24/10348983/images/property-10348983-76675884_dhd.jpg
81,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Douglasdale,"82 Ss Via Ticino, 114 Hornbill Road",R 599 000,"['Listing number\nT4092668', 'Property type\nApartment', 'Erf size\n1.4 ha', 'Floor size\n93 m²', 'Rates and taxes\nR 838', 'Levies\nR 2 173']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/125/21/9442125/images/property-9442125-5978620_dhd.jpg
82,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Sunninghill,"77 Singati Sands, 46 Naivasha Road",R 610 000,"['Listing number\nT4773112', 'Property type\nApartment', 'Erf size\n70 m²', 'Floor size\n9 300 m²', 'Rates and taxes\nR 500', 'Levies\nR 2 700']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1126/15/10631126/images/property-10631126-98748269_dhd.jpg
83,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Paulshof,"1107 Ashwood Manor, 8 Holkam Road",R 629 000,"['Listing number\nT4546487', 'Property type\nApartment', 'Erf size\n1.1 ha', 'Floor size\n50 m²', 'Rates and taxes\nR 207', 'Levies\nR 1 022']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/757/26/10252757/images/property-10252757-22095773_dhd.jpg
84,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Paulshof,"35 Central Square, 5 Umkomaas Street",R 660 000,"['Listing number\nT4479914', 'Property type\nApartment', 'Erf size\n8 645 m²', 'Floor size\n58 m²', 'Rates and taxes\nR 1 051', 'Levies\nR 2 243']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1335/23/10147335/images/property-10147335-16923225_dhd.jpg
85,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Fourways,"53 Riverside, 19 Cerrywood Avenue",R 670 000,"['Listing number\nT4579916', 'Property type\nApartment', 'Floor size\n56 m²', 'Rates and taxes\nR 507', 'Levies\nR 1 149']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/1497/2/10305497/images/property-10305497-73643198_dhd.jpg
86,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Sunninghill,"23 Singati Sands, 54 Naivasha Road",R 720 000,"['Listing number\nT4725062', 'Property type\nApartment', 'Erf size\n9 836 m²', 'Floor size\n75 m²', 'Rates and taxes\nR 465', 'Levies\nR 2 210']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/1337/24/10549337/images/property-10549337-3345916_dhd.jpg
87,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,"59 Casablanca, 56 Aston Road",R 750 000,"['Listing number\nT4730403', 'Property type\nApartment', 'Erf size\n2.4 ha', 'Floor size\n52 m²', 'Rates and taxes\nR 267', 'Levies\nR 1 050']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/230/29/10558230/images/property-10558230-55874755_dhd.jpg
88,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Lonehill,"1166 Saratoga, 164 Aston Road",R 780 000,"['Listing number\nT4547524', 'Property type\nApartment', 'Erf size\n2.5 ha', 'Floor size\n58 m²', 'Rates and taxes\nR 351', 'Levies\nR 1 471']","['Bedrooms\n1', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/452/27/10254452/images/property-10254452-75040117_dhd.jpg
89,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Paulshof,"18107 The Quails, 138 Holkam Road",R 790 000,"['Listing number\nT4643855', 'Property type\nApartment', 'Erf size\n3.2 ha', 'Floor size\n55 m²', 'Rates and taxes\nR 416', 'Levies\nR 1 561']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1476/5/10411476/images/property-10411476-68256532_dhd.jpg
90,"Fourways, Sunninghill and Lonehill",1 Bed Apartment in Paulshof,"1152 The Quails, 138 Holkam Road",R 790 000,"['Listing number\nT4547520', 'Property type\nApartment', 'Erf size\n3.2 ha', 'Floor size\n55 m²', 'Rates and taxes\nR 395', 'Levies\nR 1 680']","['Bedrooms\n1', 'Bathrooms\n1', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/453/27/10254453/images/property-10254453-37836328_dhd.jpg
91,"Fourways, Sunninghill and Lonehill",2 Bed Townhouse in Maroeladal,"154 Ss Talavera Estate, 16 River Road",R 799 000,"['Listing number\nT4681970', 'Property type\nTownhouse', 'Erf size\n1.1 ha', 'Floor size\n66 m²', 'Rates and taxes\nR 525', 'Levies\nR 1 917']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Open Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1018/37/10475018/images/property-10475018-59820930_dhd.jpg
92,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Dainfern,"213 The Paddocks, 3437 William Nicol",R 799 000,"['Listing number\nT4425220', 'Property type\nApartment', 'Erf size\n1 422 m²', 'Floor size\n57 m²', 'Rates and taxes\nR 660', 'Levies\nR 1 850']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/725/26/10052725/images/property-10052725-20644085_dhd.jpg
93,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Lonehill,"5684 Sunset, 21 Sunset Avenue Estate",R 825 000,"['Listing number\nT4685000', 'Property type\nApartment', 'Floor size\n75 m²', 'Rates and taxes\nR 705', 'Levies\nR 2 500']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/68/40/10480068/images/property-10480068-74252966_dhd.jpg
94,"Fourways, Sunninghill and Lonehill",2.5 Bed Apartment in Douglasdale,"124 Savannah Sands, 29 Galloway Avenue",R 825 000,"['Listing number\nT4587070', 'Property type\nApartment', 'Floor size\n102 m²', 'Rates and taxes\nR 535', 'Levies\nR 2 510']","['Bedrooms\n2.5', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/1562/8/10317562/images/property-10317562-35193912_dhd.jpg
95,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Dainfern,"3401 The View, 77 Broadacres Drive",R 870 000,"['Listing number\nT4597113', 'Property type\nApartment', 'Floor size\n62 m²', 'Rates and taxes\nR 598', 'Levies\nR 1 089']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/197/17/10334197/images/property-10334197-52907405_dhd.jpg
96,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Eagle Trace Estate,"82 Villa Toulouse, 1 Martial Eagle Ave",R 875 000,"['Listing number\nT11638', 'Property type\nApartment', 'Floor size\n70 m²', 'Rates and taxes\nR 500', 'Levies\nR 2 700']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1820/28/10457820/images/property-10457820-40604125_dhd.jpg
97,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Sunninghill,"200b Graceland Ii, 27 Faraday Road",R 880 000,"['Listing number\nT4658407', 'Property type\nApartment', 'Erf size\n1.9 ha', 'Floor size\n80 m²', 'Rates and taxes\nR 600', 'Levies\nR 1 585']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1417/17/10435417/images/property-10435417-44195859_dhd.jpg
98,"Fourways, Sunninghill and Lonehill",2.5 Bed Townhouse in Douglasdale,"158 Crawford Manor, 57 Galloway Avenue",R 895 000,"['Listing number\nT4592615', 'Property type\nTownhouse', 'Floor size\n58 m²', 'Rates and taxes\nR 376', 'Levies\nR 1 655']","['Bedrooms\n2.5', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/946/13/10326946/images/property-10326946-12071769_dhd.jpg
99,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Paulshof,"82b Monchique, 27 Clifton Road",R 899 000,"['Listing number\nT4773667', 'Property type\nApartment', 'Erf size\n1.5 ha', 'Floor size\n75 m²', 'Rates and taxes\nR 480', 'Levies\nR 2 224']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/69/16/10632069/images/property-10632069-11734156_dhd.jpg
100,"Fourways, Sunninghill and Lonehill",3 Bed Apartment in Paulshof,"44 Kildrummy Close, 1 Clifton Street",R 900 000,"['Listing number\nT4670942', 'Property type\nApartment', 'Erf size\n2.5 ha', 'Floor size\n80 m²', 'Rates and taxes\nR 1', 'Levies\nR 1 340']","['Bedrooms\n3', 'Bathrooms\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1125/28/10457125/images/property-10457125-45570738_dhd.jpg
101,"Fourways, Sunninghill and Lonehill",3 Bed Apartment in Paulshof,"101 The Algarve, 107 Mount Fletcher Road",R 950 000,"['Listing number\nT4575723', 'Property type\nApartment', 'Erf size\n2.3 ha', 'Floor size\n94 m²', 'Rates and taxes\nR 1', 'Levies\nR 1']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Covered Parkings\n1', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/1025/49/10299025/images/property-10299025-40084087_dhd.jpg
102,"Fourways, Sunninghill and Lonehill",2 Bed Apartment in Jukskei Park,"2 Riveglades, 67 Juweel Street",R 980 000,"['Listing number\nT4599824', 'Property type\nApartment', 'Floor size\n103 m²', 'Rates and taxes\nR 799', 'Levies\nR 1 600']","['Bedrooms\n2', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/534/19/10338534/images/property-10338534-62743939_dhd.jpg
103,"Fourways, Sunninghill and Lonehill",2.5 Bed Townhouse in Douglasdale,"136 Crawford Manor, 75 Crawford Drive",R 995 000,"['Listing number\nT4606119', 'Property type\nTownhouse', 'Floor size\n69 m²', 'Rates and taxes\nR 700', 'Levies\nR 1 970']","['Bedrooms\n2.5', 'Bathrooms\n1', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/682/24/10348682/images/property-10348682-54092415_dhd.jpg
