,suburb,propert_desc,address,price,property_details,property_features,image
1258,Rosebank and Parktown,3 Bed House in Parkhurst,,R 3 999 000,"['Listing number\nT4767091', 'Property type\nHouse', 'Erf size\n495 m²', 'Floor size\n170 m²', 'Rates and taxes\nR 2 060']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n1', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/914/10/10620914/images/property-10620914-61913017_dhd.jpg
1259,Rosebank and Parktown,3 Bed Townhouse in Killarney,,R 3 999 000,"['Listing number\nT4736974', 'Property type\nTownhouse', 'Floor size\n242 m²', 'Rates and taxes\nR 2 220', 'Levies\nR 4 000']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1339/34/10569339/images/property-10569339-36356188_dhd.jpg
1260,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 3 999 000,"['Listing number\nT4686268', 'Property type\nApartment', 'Floor size\n122 m²', 'Rates and taxes\nR 3 729', 'Levies\nR 5 107']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/140/41/10482140/images/property-10482140-84221002_dhd.jpg
1261,Rosebank and Parktown,3 Bed Townhouse in Killarney,,R 3 999 000,"['Listing number\nT4685764', 'Property type\nTownhouse', 'Floor size\n242 m²', 'Rates and taxes\nR 2 127', 'Levies\nR 6 354']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1348/40/10481348/images/property-10481348-90362736_sd.jpg
1262,Rosebank and Parktown,3 Bed Cluster in Dunkeld,,R 3 999 000,"['Listing number\nT4681208', 'Property type\nCluster', 'Floor size\n203 m²', 'Rates and taxes\nR 1 500', 'Levies\nR 3 500']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1759/36/10473759/images/property-10473759-46288318_dhd.jpg
1263,Rosebank and Parktown,6 Bed House in Westcliff,,R 3 999 000,"['Listing number\nT4525882', 'Property type\nHouse', 'Erf size\n2 082 m²', 'Rates and taxes\nR 3 509']","['Bedrooms\n6', 'Bathrooms\n4', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/513/10/10220513/images/property-10220513-86284329_sd.jpg
1264,Rosebank and Parktown,4 Bed House in Parkhurst,,R 3 999 000,"['Listing number\nT4493385', 'Property type\nHouse', 'Erf size\n608 m²', 'Rates and taxes\nR 4 942']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Storeys\n1']",https://helium.privateproperty.co.za/live-za-images/property/920/34/10168920/images/property-10168920-70361700_dhd.jpg
1265,Rosebank and Parktown,3 Bed House in Parkview,,R 3 999 000,"['Listing number\nT4481903', 'Property type\nHouse', 'Erf size\n1 261 m²', 'Rates and taxes\nR 2 500']","['Bedrooms\n3', 'Bathrooms\n2', 'En-suite\n1', 'Lounges\n3', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/720/25/10150720/images/property-10150720-90753041_dhd.jpg
1266,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 4 000 000,"['Listing number\nT4165744', 'Property type\nApartment', 'Floor size\n83 m²', 'Levies\nR 3 652']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/273/35/9570273/images/property-9570273-50563776_dhd.jpg
1267,Rosebank and Parktown,2 Bed Apartment in Killarney,,R 4 000 000,"['Listing number\nT4809257', 'Property type\nApartment', 'Floor size\n166 m²', 'Rates and taxes\nR 2 500', 'Levies\nR 6 580']","['Bedrooms\n2', 'Bathrooms\n1.5', 'En-suite\n1', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/398/46/10692398/images/property-10692398-54845347_sd.jpg
1268,Rosebank and Parktown,3 Bed House in Forest Town,,R 4 000 000,"['Listing number\nT4783160', 'Property type\nHouse', 'Erf size\n990 m²', 'Rates and taxes\nR 2 243']","['Bedrooms\n3', 'Bathrooms\n3', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/239/24/10648239/images/property-10648239-83661701_sd.jpg
1269,Rosebank and Parktown,2 Bed Apartment in Killarney,,R 4 000 000,"['Listing number\nT4775416', 'Property type\nApartment', 'Floor size\n147 m²', 'Rates and taxes\nR 2 500', 'Levies\nR 6 580']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n2', 'Dining Areas\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1181/17/10635181/images/property-10635181-39818756_dhd.jpg
1270,Rosebank and Parktown,2 Bed Apartment in Riviera,,R 4 000 000,"['Listing number\nT4764811', 'Property type\nApartment']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n1', 'Garages\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1162/8/10617162/images/property-10617162-2657037_sd.jpg
1271,Rosebank and Parktown,3 Bed Townhouse in Saxonwold,,R 4 000 000,"['Listing number\nT4694033', 'Property type\nTownhouse', 'Erf size\n200 m²', 'Floor size\n225 m²', 'Rates and taxes\nR 2 500', 'Levies\nR 3 500']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1259/47/10495259/images/property-10495259-68053004_dhd.jpg
1272,Rosebank and Parktown,3 Bed Apartment in Abbotsford,,R 4 000 000,"['Listing number\nT4640957', 'Property type\nApartment', 'Floor size\n239 m²', 'Rates and taxes\nR 3 500', 'Levies\nR 5 637']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/533/3/10406533/images/property-10406533-83458504_dhd.jpg
1273,Rosebank and Parktown,4 Bed House in Parktown North,,R 4 000 000,"['Listing number\nT4474190', 'Property type\nHouse', 'Erf size\n1 172 m²', 'Rates and taxes\nR 3 422']","['Bedrooms\n4', 'Bathrooms\n3', 'En-suite\n2', 'Lounges\n2', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/22/19/10138022/images/property-10138022-70052213_dhd.jpg
1274,Rosebank and Parktown,3 Bed Cluster in Dunkeld,,R 4 149 000,"['Listing number\nT4463863', 'Property type\nCluster', 'Floor size\n242 m²', 'Rates and taxes\nR 1 500', 'Levies\nR 3 500']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Garages\n1']",https://helium.privateproperty.co.za/live-za-images/property/1460/9/10119460/images/property-10119460-29006051_dhd.jpg
1275,Rosebank and Parktown,2 Bed Apartment in Houghton Estate,,R 4 150 000,"['Listing number\nT4647046', 'Property type\nApartment', 'Floor size\n98 m²', 'Rates and taxes\nR 3 900', 'Levies\nR 10 000']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/816/8/10416816/images/property-10416816-39084216_dhd.jpg
1276,Rosebank and Parktown,2 Bed Apartment in Houghton Estate,,R 4 150 000,"['Listing number\nT4634878', 'Property type\nApartment', 'Floor size\n98 m²', 'Rates and taxes\nR 3 998', 'Levies\nR 10 000']","['Bedrooms\n2', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/437/48/10396437/images/property-10396437-10463913_dhd.jpg
1277,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 4 200 000,"['Listing number\nT4165732', 'Property type\nApartment', 'Erf size\n88 m²', 'Levies\nR 3 872']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/265/35/9570265/images/property-9570265-42198328_dhd.jpg
1278,Rosebank and Parktown,2 Bed Apartment in Melrose Arch,,R 4 200 000,"['Listing number\nT4165725', 'Property type\nApartment', 'Floor size\n86 m²', 'Levies\nR 3 784']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1']",https://helium.privateproperty.co.za/live-za-images/property/278/35/9570278/images/property-9570278-2736913_dhd.jpg
1279,Rosebank and Parktown,4 Bed House in Houghton Estate,,R 4 200 000,"['Listing number\nT2427326', 'Property type\nHouse', 'Erf size\n1 779 m²', 'Rates and taxes\nR 2 846']","['Bedrooms\n4', 'Bathrooms\n4', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1190/16/5933190/images/property-5933190-17365685_dhd.jpg
1280,Rosebank and Parktown,4 Bed House in Highlands North,,R 4 200 000,"['Listing number\nT3768546', 'Property type\nHouse', 'Erf size\n1 414 m²', 'Rates and taxes\nR 1 400']","['Bedrooms\n4', 'Bathrooms\n3', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1049/2/8805049/images/property-8805049-48516024_dhd.jpg
1281,Rosebank and Parktown,3 Bed House in Parkview,,R 4 250 000,"['Listing number\nT4787037', 'Property type\nHouse', 'Erf size\n956 m²', 'Rates and taxes\nR 4 137']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n4']",https://helium.privateproperty.co.za/live-za-images/property/841/27/10654841/images/property-10654841-48655492_dhd.jpg
1282,Rosebank and Parktown,2 Bed House in Craighall,,R 4 250 000,"['Listing number\nT4749435', 'Property type\nHouse', 'Erf size\n1 969 m²', 'Rates and taxes\nR 2 000']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n1', 'Covered Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1142/45/10591142/images/property-10591142-76449660_dhd.jpg
1283,Rosebank and Parktown,5 Bed House in Waverley,,R 4 350 000,"['Listing number\nT4716194', 'Property type\nHouse', 'Erf size\n1 945 m²', 'Floor size\n420 m²', 'Rates and taxes\nR 2 980']","['Bedrooms\n5', 'Bathrooms\n3', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1919/16/10533919/images/property-10533919-53658277_dhd.jpg
1284,Rosebank and Parktown,3 Bed Apartment in Rosebank,,R 4 370 000,"['Listing number\nT4287256', 'Property type\nApartment', 'Floor size\n150 m²', 'Levies\nR 2 517']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/239/1/9802239/images/property-9802239-20193413_dhd.jpg
1285,Rosebank and Parktown,3 Bed Apartment in Rosebank,,R 4 431 900,"['Listing number\nT4095456', 'Property type\nApartment', 'Floor size\n135 m²', 'Levies\nR 3 458']","['Bedrooms\n3', 'Bathrooms\n2', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1051/23/9447051/images/property-9447051-33038119_dhd.jpg
1286,Rosebank and Parktown,3 Bed House in Parkwood,,R 4 450 000,"['Listing number\nT4763848', 'Property type\nHouse', 'Erf size\n1 061 m²', 'Rates and taxes\nR 2 364']","['Bedrooms\n3', 'Bathrooms\n3.5', 'En-suite\n3', 'Lounges\n2', 'Covered Parkings\n2']",https://helium.privateproperty.co.za/live-za-images/property/1600/7/10615600/images/property-10615600-41492539_dhd.jpg
1287,Rosebank and Parktown,2 Bed Apartment in Parktown North,,R 4 499 000,"['Listing number\nT4340378', 'Property type\nApartment', 'Erf size\n2 035 m²', 'Floor size\n242 m²', 'Levies\nR 3 700']","['Bedrooms\n2', 'Bathrooms\n2', 'En-suite\n2', 'Lounges\n2', 'Dining Areas\n1', 'Covered Parkings\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/353/0/9900353/images/property-9900353-14952111_dhd.jpg
1288,Rosebank and Parktown,1 Bed Apartment in Melrose Arch,,R 4 499 000,"['Listing number\nT3761028', 'Property type\nApartment', 'Floor size\n116 m²', 'Rates and taxes\nR 3 652', 'Levies\nR 5 800']","['Bedrooms\n1', 'Bathrooms\n1.5', 'En-suite\n1', 'Lounges\n2']",https://helium.privateproperty.co.za/live-za-images/property/1832/44/8789832/images/property-8789832-6735940_dhd.jpg
1289,Rosebank and Parktown,6 Bed House in Parktown North,,R 4 500 000,"['Listing number\nT4781377', 'Property type\nHouse', 'Erf size\n1 115 m²', 'Rates and taxes\nR 3 597']","['Bedrooms\n6', 'Bathrooms\n5.5', 'Lounges\n4', 'Dining Areas\n4', 'Covered Parkings\n5']",https://helium.privateproperty.co.za/live-za-images/property/1177/22/10645177/images/property-10645177-83989093_dhd.jpg
1290,Rosebank and Parktown,4 Bed House in Saxonwold,,R 4 500 000,"['Listing number\nT4772960', 'Property type\nHouse', 'Erf size\n1 199 m²', 'Rates and taxes\nR 4 000']","['Bedrooms\n4', 'Bathrooms\n4.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/864/15/10630864/images/property-10630864-59322304_dhd.jpg
1291,Rosebank and Parktown,4 Bed House in Oaklands,,R 4 500 000,"['Listing number\nT1770668', 'Property type\nHouse', 'Erf size\n1 344 m²', 'Rates and taxes\nR 4 400']","['Bedrooms\n4', 'Bathrooms\n2.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/509/10/4620509/images/property-4620509-61957887_dhd.jpg
1292,Rosebank and Parktown,3 Bed House in Melrose North,,R 4 500 000,"['Listing number\nT4750582', 'Property type\nHouse', 'Erf size\n385 m²', 'Rates and taxes\nR 2 700']","['Bedrooms\n3', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/1208/46/10593208/images/property-10593208-11681378_sd.jpg
1293,Rosebank and Parktown,4 Bed House in Saxonwold,,R 4 500 000,"['Listing number\nT4719891', 'Property type\nHouse', 'Erf size\n2 703 m²', 'Rates and taxes\nR 7 300']","['Bedrooms\n4', 'Bathrooms\n4.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Open Parkings\n1', 'Covered Parkings\n4']",https://helium.privateproperty.co.za/live-za-images/property/296/20/10540296/images/property-10540296-62155025_sd.jpg
1294,Rosebank and Parktown,3 Bed House in Oaklands,,R 4 500 000,"['Listing number\nT4712103', 'Property type\nHouse', 'Erf size\n1 649 m²', 'Rates and taxes\nR 3 554']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/950/13/10526950/images/property-10526950-60079041_dhd.jpg
1295,Rosebank and Parktown,6 Bed House in Craighall Park,,R 4 500 000,"['Listing number\nT4687850', 'Property type\nHouse', 'Erf size\n920 m²', 'Floor size\n550 m²', 'Rates and taxes\nR 3 076']","['Bedrooms\n6', 'Bathrooms\n4.5', 'Lounges\n3', 'Dining Areas\n1', 'Garages\n3']",https://helium.privateproperty.co.za/live-za-images/property/906/42/10484906/images/property-10484906-9400656_dhd.jpg
1296,Rosebank and Parktown,4 Bed House in Westcliff,,R 4 500 000,"['Listing number\nT4662330', 'Property type\nHouse', 'Erf size\n2 137 m²', 'Rates and taxes\nR 3 449']","['Bedrooms\n4', 'Bathrooms\n2', 'Lounges\n2', 'Dining Areas\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/429/21/10442429/images/property-10442429-91578021_dhd.jpg
1297,Rosebank and Parktown,4 Bed House in Orchards,,R 4 500 000,"['Listing number\nT4109098', 'Property type\nHouse', 'Erf size\n1 344 m²', 'Rates and taxes\nR 4 400']","['Bedrooms\n4', 'Bathrooms\n2.5', 'Lounges\n3', 'Dining Areas\n2', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1698/35/9471698/images/property-9471698-24716698_dhd.jpg
1298,Rosebank and Parktown,4 Bed House in Craighall Park,,R 4 500 000,"['Listing number\nT4529490', 'Property type\nHouse', 'Erf size\n1 094 m²', 'Floor size\n534 m²', 'Rates and taxes\nR 3 333']","['Bedrooms\n4', 'Bathrooms\n3', 'Lounges\n1', 'Dining Areas\n1', 'Covered Parkings\n6']",https://helium.privateproperty.co.za/live-za-images/property/123/13/10226123/images/property-10226123-74029787_dhd.jpg
1299,Rosebank and Parktown,3 Bed Townhouse in Craighall Park,,R 4 500 000,"['Listing number\nT4509111', 'Property type\nTownhouse', 'Floor size\n224 m²', 'Rates and taxes\nR 4 160', 'Levies\nR 4 540']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1823/46/10193823/images/property-10193823-46175507_dhd.jpg
1300,Rosebank and Parktown,4 Bed House in Parkwood,,R 4 500 000,"['Listing number\nT4506660', 'Property type\nHouse', 'Erf size\n632 m²', 'Rates and taxes\nR 2 907']","['Bedrooms\n4', 'Bathrooms\n3', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1851/44/10189851/images/property-10189851-25411913_dhd.jpg
1301,Rosebank and Parktown,3.5 Bed Apartment in Houghton Estate,,R 4 500 000,"['Listing number\nT4420424', 'Property type\nApartment', 'Floor size\n340 m²', 'Rates and taxes\nR 2 000', 'Levies\nR 4 500']","['Bedrooms\n3.5', 'Bathrooms\n2.5', 'Lounges\n1', 'Dining Areas\n1']",https://helium.privateproperty.co.za/live-za-images/property/629/22/10044629/images/property-10044629-35718722_dhd.jpg
1302,Rosebank and Parktown,4 Bed House in Parkhurst,,R 4 500 000,"['Listing number\nT4392541', 'Property type\nHouse', 'Erf size\n495 m²', 'Floor size\n400 m²', 'Rates and taxes\nR 3 481']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1945/47/9995945/images/property-9995945-24831762_dhd.jpg
1303,Rosebank and Parktown,4 Bed House in Orchards,,R 4 500 000,"['Listing number\nT4145590', 'Property type\nHouse', 'Erf size\n532 m²', 'Rates and taxes\nR 3 040']","['Bedrooms\n4', 'Bathrooms\n3.5', 'Lounges\n2', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1028/17/9535028/images/property-9535028-90236407_dhd.jpg
1304,Rosebank and Parktown,3 Bed Cluster in Saxonwold,,R 4 540 000,"['Listing number\nT4712345', 'Property type\nCluster', 'Floor size\n235 m²', 'Rates and taxes\nR 3 519', 'Levies\nR 5 794']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2']",https://helium.privateproperty.co.za/live-za-images/property/1364/13/10527364/images/property-10527364-41156017_dhd.jpg
1305,Rosebank and Parktown,3 Bed Townhouse in Saxonwold,,R 4 540 000,"['Listing number\nT4698684', 'Property type\nTownhouse', 'Floor size\n235 m²', 'Rates and taxes\nR 3 519', 'Levies\nR 5 794']","['Bedrooms\n3', 'Bathrooms\n3.5', 'Lounges\n1', 'Dining Areas\n1', 'Open Parkings\n1']",https://helium.privateproperty.co.za/live-za-images/property/1451/1/10503451/images/property-10503451-55921835_sd.jpg
1306,Rosebank and Parktown,3 Bed Cluster in Saxonwold,,R 4 540 000,"['Listing number\nT4692267', 'Property type\nCluster', 'Floor size\n235 m²', 'Rates and taxes\nR 3 500', 'Levies\nR 5 500']","['Bedrooms\n3', 'Bathrooms\n3', 'En-suite\n3', 'Lounges\n1', 'Dining Areas\n1', 'Garages\n2', 'Storeys\n2']",https://helium.privateproperty.co.za/live-za-images/property/175/46/10492175/images/property-10492175-12768042_dhd.jpg
1307,Rosebank and Parktown,2 Bed Apartment in Houghton Estate,,R 4 600 000,"['Listing number\nT3241309', 'Property type\nApartment', 'Floor size\n146 m²', 'Rates and taxes\nR 2 417', 'Levies\nR 5 645']","['Bedrooms\n2', 'Bathrooms\n2.5', 'En-suite\n2']",https://helium.privateproperty.co.za/live-za-images/property/856/6/7512856/images/property-7512856-60752494_dhd.jpg
